10.1.1.115,154.066666ms,322.792µs
10.1.1.113,181.741209ms,530.125µs
10.1.1.112,180.922625ms,545.542µs
10.1.1.111,213.593375ms,68.916µs
10.1.1.113,142.14725ms,1.283792ms
10.1.1.114,200.910917ms,283.583µs
10.1.1.116,187.156958ms,71.5µs
10.1.1.115,693.313666ms,33.875µs
10.1.1.111,102.245208ms,254.208µs
10.1.1.114,127.1185ms,70.333µs
10.1.1.113,248.198291ms,135.417µs
10.1.1.116,207.518625ms,45.875µs
10.1.1.113,359.357584ms,185.333µs
10.1.1.116,261.255709ms,217.959µs
10.1.1.112,320.994042ms,80.209µs
10.1.1.113,146.892167ms,181.25µs
10.1.1.113,147.573125ms,331.917µs
10.1.1.114,79.010292ms,76.958µs
10.1.1.113,121.186083ms,73.959µs
10.1.1.115,233.167166ms,52.125µs
10.1.1.112,804.338666ms,48.541µs
10.1.1.116,44.421375ms,127.583µs
10.1.1.111,76.567958ms,79.458µs
10.1.1.114,93.34025ms,105.917µs
10.1.1.113,186.788666ms,126.541µs
10.1.1.112,206.042875ms,76.875µs
10.1.1.113,81.366667ms,50.375µs
10.1.1.114,351.419666ms,91.834µs
10.1.1.114,223.841333ms,62µs
10.1.1.116,204.315ms,96.459µs
10.1.1.116,1.792256958s,245µs
10.1.1.114,80.293583ms,80.458µs
10.1.1.116,2.891088458s,62.375µs
10.1.1.113,192.194084ms,165.542µs
10.1.1.112,499.190042ms,105.708µs
10.1.1.113,227.199083ms,152.667µs
10.1.1.112,433.150916ms,262.25µs
10.1.1.114,2.957352584s,36.875µs
10.1.1.114,98.2245ms,83.458µs
10.1.1.116,141.800958ms,47.625µs
10.1.1.114,90.794542ms,93.584µs
10.1.1.115,81.963792ms,59.75µs
10.1.1.116,127.630333ms,49.417µs
10.1.1.114,133.061334ms,125.084µs
10.1.1.116,105.121041ms,110.709µs
10.1.1.114,111.449792ms,1.25725ms
10.1.1.113,187.749417ms,34.542µs
10.1.1.113,253.902416ms,63.084µs
10.1.1.112,182.629958ms,57µs
10.1.1.114,1.324831917s,38µs
10.1.1.112,560.580208ms,127.792µs
10.1.1.116,185.993709ms,399µs
10.1.1.116,2.205754042s,68.709µs
10.1.1.113,3.23853725s,74.958µs
10.1.1.116,171.598792ms,141.625µs
10.1.1.114,121.260292ms,42.625µs
10.1.1.112,137.889042ms,81.208µs
10.1.1.114,51.611084ms,36.458µs
10.1.1.115,151.248375ms,364.334µs
10.1.1.114,840.616625ms,116.834µs
10.1.1.116,194.932834ms,66.083µs
10.1.1.113,120.214541ms,143.75µs
10.1.1.114,58.089292ms,89.917µs
10.1.1.116,235.012417ms,81.084µs
10.1.1.111,93.685541ms,112.084µs
10.1.1.115,90.320541ms,3.070792ms
10.1.1.114,35.307041ms,73.417µs
10.1.1.113,244.9295ms,119.75µs
10.1.1.111,48.911959ms,122.917µs
10.1.1.113,129.079416ms,94.208µs
10.1.1.116,1.430868208s,80.833µs
10.1.1.112,3.398282833s,40.542µs
10.1.1.112,1.584434208s,180.375µs
10.1.1.114,110.979ms,98.291µs
10.1.1.112,108.060875ms,156.792µs
10.1.1.114,121.82575ms,96.875µs
10.1.1.112,1.851097291s,194.167µs
10.1.1.116,1.700505125s,207.625µs
10.1.1.113,188.549542ms,59.167µs
10.1.1.116,3.543144292s,41.5µs
10.1.1.112,2.554763458s,74.584µs
10.1.1.116,158.250417ms,104.25µs
10.1.1.115,71.634042ms,47.75µs
10.1.1.114,74.72025ms,158.667µs
10.1.1.112,224.531541ms,62.125µs
10.1.1.112,101.555917ms,183.833µs
10.1.1.114,127.065792ms,41.542µs
10.1.1.113,257.015958ms,60.167µs
10.1.1.115,145.888208ms,65.833µs
10.1.1.116,3.64431925s,225.792µs
10.1.1.113,268.004583ms,86.708µs
10.1.1.115,57.09425ms,46.708µs
10.1.1.116,63.225292ms,156.542µs
10.1.1.115,66.199042ms,43.375µs
10.1.1.113,1.672104084s,798.125µs
10.1.1.116,59.558959ms,120.083µs
10.1.1.111,2.744620042s,39.75µs
10.1.1.112,108.187209ms,106.833µs
10.1.1.115,121.423875ms,91.375µs
10.1.1.114,103.343875ms,64.584µs
10.1.1.112,124.977542ms,92.583µs
10.1.1.114,124.091333ms,97.875µs
10.1.1.112,127.120416ms,73.875µs
10.1.1.113,187.336125ms,102.292µs
10.1.1.113,208.593209ms,54.75µs
10.1.1.112,141.24175ms,61.166µs
10.1.1.116,87.871625ms,53.166µs
10.1.1.113,190.785041ms,138.916µs
10.1.1.114,87.546458ms,136.958µs
10.1.1.113,195.537084ms,85.5µs
10.1.1.112,68.607084ms,122.375µs
10.1.1.116,87.907958ms,84.458µs
10.1.1.113,138.098625ms,80µs
10.1.1.114,58.26925ms,78.541µs
10.1.1.116,113.128459ms,343.917µs
10.1.1.113,120.786ms,86.125µs
10.1.1.111,68.311458ms,82.833µs
10.1.1.113,155.677208ms,77.125µs
10.1.1.116,84.954542ms,102.459µs
10.1.1.112,108.200791ms,149.917µs
10.1.1.115,58.102459ms,110.042µs
10.1.1.116,83.34275ms,211.125µs
10.1.1.113,44.149584ms,96.667µs
10.1.1.116,55.896084ms,53.25µs
10.1.1.113,2.059961958s,47.542µs
10.1.1.113,4.202121083s,46.958µs
10.1.1.116,3.647286791s,14.418375ms
10.1.1.115,2.479848375s,77.542µs
10.1.1.114,2.2427815s,134.292µs
10.1.1.115,3.224015584s,34.959µs
10.1.1.112,3.1883055s,171.375µs
10.1.1.114,1.764449041s,126.375µs
10.1.1.116,591.149292ms,43µs
10.1.1.116,3.346840583s,35.125µs
10.1.1.111,227.638209ms,163.834µs
10.1.1.112,526.390208ms,1.092667ms
10.1.1.113,346.583291ms,82.458µs
10.1.1.111,214.968875ms,93.042µs
10.1.1.116,201.434541ms,114.167µs
10.1.1.114,219.328167ms,109.041µs
10.1.1.112,161.875833ms,76.083µs
10.1.1.116,102.817083ms,203.166µs
10.1.1.113,197.477166ms,127.875µs
10.1.1.112,111.0805ms,79.667µs
10.1.1.114,209.547958ms,193.292µs
10.1.1.115,691.087917ms,106.042µs
10.1.1.112,65.620125ms,101.542µs
10.1.1.116,174.096709ms,73.541µs
10.1.1.114,165.294958ms,80.167µs
10.1.1.113,133.759458ms,52.708µs
10.1.1.112,139.454625ms,68.208µs
10.1.1.116,187.491458ms,59.5µs
10.1.1.116,149.799167ms,93.375µs
10.1.1.116,292.350167ms,140.708µs
10.1.1.111,202.945458ms,75.958µs
10.1.1.112,177.06925ms,83.959µs
10.1.1.113,234.508166ms,99.541µs
10.1.1.114,94.589042ms,113.75µs
10.1.1.112,69.09425ms,79.792µs
10.1.1.116,75.327792ms,105.75µs
10.1.1.116,296.085959ms,108.459µs
10.1.1.113,296.104541ms,89.709µs
10.1.1.111,50.522458ms,83.833µs
10.1.1.116,98.595333ms,125.5µs
10.1.1.116,145.407916ms,49.417µs
10.1.1.112,69.351875ms,86.084µs
10.1.1.114,115.466709ms,107.5µs
10.1.1.113,297.786125ms,622.333µs
10.1.1.111,76.443667ms,1.1975ms
10.1.1.113,388.023125ms,138.584µs
10.1.1.116,56.501542ms,83.833µs
10.1.1.116,86.858417ms,44.542µs
10.1.1.115,112.506334ms,105.75µs
10.1.1.113,148.491416ms,43.292µs
10.1.1.114,261.564208ms,77.667µs
10.1.1.116,273.907667ms,122.291µs
10.1.1.116,278.204542ms,125.125µs
10.1.1.116,274.042583ms,89.291µs
10.1.1.112,273.147375ms,49.625µs
10.1.1.112,99.969542ms,62.959µs
10.1.1.116,338.613666ms,46.667µs
10.1.1.115,153.546833ms,60.167µs
10.1.1.115,146.654375ms,107µs
10.1.1.116,91.475416ms,68.958µs
10.1.1.116,91.5115ms,103.667µs
10.1.1.112,61.211209ms,77.291µs
10.1.1.113,134.671667ms,9.417708ms
10.1.1.111,84.226ms,87.958µs
10.1.1.116,70.270708ms,78.792µs
10.1.1.112,74.775292ms,71.458µs
10.1.1.115,66.781916ms,192.75µs
10.1.1.113,172.533792ms,81.291µs
10.1.1.115,67.474792ms,68.709µs
10.1.1.113,224.161ms,77.792µs
10.1.1.113,121.290625ms,154.792µs
10.1.1.116,5.224911916s,34.875µs
10.1.1.116,158.173834ms,90.167µs
10.1.1.114,106.770541ms,71.625µs
10.1.1.116,88.171125ms,75.625µs
10.1.1.116,57.92875ms,78.917µs
10.1.1.114,50.664167ms,101.334µs
10.1.1.113,211.261667ms,57.958µs
10.1.1.113,204.513375ms,195.666µs
10.1.1.112,45.964125ms,199.292µs
10.1.1.115,56.281ms,51.25µs
10.1.1.113,62.160458ms,83.583µs
10.1.1.113,78.517959ms,100.542µs
10.1.1.113,64.896375ms,6.951375ms
10.1.1.116,63.014625ms,62.333µs
10.1.1.112,65.59175ms,83.959µs
10.1.1.112,75.7595ms,78.625µs
10.1.1.116,198.791208ms,5.829875ms
10.1.1.113,35.562833ms,76.875µs
10.1.1.113,52.347792ms,39.5µs
10.1.1.113,57.026709ms,99.125µs
10.1.1.111,43.080625ms,104.375µs
10.1.1.115,64.191917ms,3.004875ms
10.1.1.115,52.140708ms,110.333µs
10.1.1.112,6.101394958s,36.333µs
10.1.1.112,39.360875ms,52.084µs
10.1.1.113,62.530209ms,391.958µs
10.1.1.116,145.54475ms,63µs
10.1.1.114,91.196458ms,111.417µs
10.1.1.113,70.109708ms,78.75µs
10.1.1.116,82.159083ms,53.458µs
10.1.1.116,89.627584ms,379.459µs
10.1.1.111,88.259583ms,99.083µs
10.1.1.111,119.1705ms,150.333µs
10.1.1.111,74.127042ms,137.875µs
10.1.1.114,78.273833ms,237.791µs
10.1.1.116,112.134333ms,85.125µs
10.1.1.116,3.273825416s,64.75µs
10.1.1.116,6.377610083s,31.667µs
10.1.1.113,2.734378459s,95.75µs
10.1.1.113,6.400580833s,81.333µs
10.1.1.113,4.831645667s,80.209µs
10.1.1.116,2.109207375s,57.625µs
10.1.1.113,1.71007875s,86.333µs
10.1.1.111,74.183167ms,68.542µs
10.1.1.113,900.116458ms,88.375µs
10.1.1.113,6.544995166s,50.75µs
10.1.1.116,2.558125542s,78.5µs
